# Data from URL: http://mysite.du.edu/~balzar/s-s_rr.htm
# CeO2 powder that shows broadened diffraction lines was synthesized by Daniel Lour and Nathalie Audebrand at the University of Rennes 
#l (CuKa1) = 1.5406 ang, l (CuKa2) = 1.5444 ang, I (CuKa2)/I ((CuKa1) = 0.48, P = 0.8
32.7799988	1467
32.7900009	1456
32.7999992	1580
32.8100014	1611
32.8199997	1791
32.8300018	1748
32.8400002	2126
32.8499985	2087
32.8600006	2266
32.8699989	2375
32.8800011	2689
32.8899994	2670
32.9000015	3009
32.9099998	3453
32.9199982	3780
32.9300003	3641
32.9399986	4187
32.9500008	4394
32.9599991	4752
32.9700012	4881
32.9799995	5358
32.9900017	5614
33	6000
33.0099983	6082
33.0200005	6355
33.0299988	6965
33.0400009	7382
33.0499992	7439
33.0600014	7673
33.0699997	7614
33.0800018	7858
33.0900002	8193
33.0999985	8278
33.1100006	8374
33.1199989	8347
33.1300011	8390
33.1399994	8163
33.1500015	8066
33.1599998	8144
33.1699982	7427
33.1800003	7607
33.1899986	7276
33.2000008	6969
33.2099991	6610
33.2200012	6167
33.2299995	5700
33.2400017	5790
33.25	5428
33.2599983	5224
33.2700005	4779
33.2799988	4529
33.2900009	4427
33.2999992	4024
33.3100014	3866
33.3199997	3648
33.3300018	3344
33.3400002	3001
33.3499985	2781
33.3600006	2596
33.3699989	2306
33.3800011	2350
33.3899994	2106
33.4000015	1956
33.4099998	1920
33.4199982	1704
33.4300003	1749
33.4399986	1474
33.4500008	1435
33.4599991	1226
33.4700012	1323
33.4799995	1062
33.4900017	1086
33.5	1037
33.5099983	961
33.5200005	968
33.5299988	936
33.5400009	950
33.5499992	825
33.5600014	876
33.5699997	717
33.5800018	644
33.5900002	723
33.5999985	557
33.6100006	595
33.6199989	550
33.6300011	615
33.6399994	570
33.6500015	573
33.6599998	549
33.6699982	473
33.6800003	542
33.6899986	556
33.7000008	455
33.7099991	479
33.7200012	472
33.7299995	424
33.7400017	434
33.75	382
33.7599983	427
33.7700005	427
33.7799988	458
33.7900009	354
33.7999992	375
33.8100014	385
33.8199997	330
33.8300018	406
33.8400002	340
33.8499985	330
33.8600006	340
33.8699989	268
33.8800011	319
33.8899994	353
33.9000015	333
33.9099998	298
33.9199982	339
33.9300003	315
33.9399986	325
33.9500008	277
33.9599991	336
33.9700012	301
33.9799995	281
33.9900017	308
34	301
34.0099983	311
34.0200005	209
34.0299988	277
34.0400009	325
34.0499992	249
34.0600014	253
34.0699997	307
34.0800018	266
34.0900002	280
34.0999985	215
34.1100006	245
34.1199989	242
34.1300011	221
34.1399994	235
34.1500015	238
34.1599998	259
34.1699982	265
34.1800003	252
34.1899986	218
34.2000008	282
34.2099991	262
34.2200012	241
34.2299995	221
34.2400017	224
34.25	173
34.2599983	214
34.2700005	204
34.2799988	288
34.2900009	258
34.2999992	183
34.3100014	193
34.3199997	203
34.3300018	227
34.3400002	203
34.3499985	200
34.3600006	186
34.3699989	203
34.3800011	200
34.3899994	179
34.4000015	200
34.4099998	220
34.4199982	213
34.4300003	203
34.4399986	223
34.4500008	182
34.4599991	199
34.4700012	192
34.4799995	179
34.4900017	206
34.5	199
34.5099983	199
34.5200005	192
34.5299988	185
34.5400009	202
34.5499992	168
34.5600014	202
34.5699997	151
34.5800018	185
34.5900002	205
34.5999985	225
34.6100006	175
34.6199989	175
34.6300011	175
34.6399994	202
34.6500015	165
34.6599998	175
34.6699982	198
34.6800003	161
34.6899986	205
34.7000008	178
34.7099991	171
34.7200012	208
34.7299995	208
34.7400017	188
34.75	191
34.7599983	204
34.7700005	214
34.7799988	231
34.7900009	184
34.7999992	171
34.8100014	207
34.8199997	150
34.8300018	150
34.8400002	224
34.8499985	154
34.8600006	184
34.8699989	207
34.8800011	177
34.8899994	177
34.9000015	183
34.9099998	177
34.9199982	177
34.9300003	147
34.9399986	167
34.9500008	180
34.9599991	160
34.9700012	160
34.9799995	173
34.9900017	170
35	150
35.0099983	193
35.0200005	173
35.0299988	143
35.0400009	143
35.0499992	163
35.0600014	183
35.0699997	136
35.0800018	169
35.0900002	166
35.0999985	149
35.1100006	172
35.1199989	156
35.1300011	142
35.1399994	139
35.1500015	179
35.1599998	139
35.1699982	179
35.1800003	156
35.1899986	139
35.2000008	149
35.2099991	162
35.2200012	165
35.2299995	165
35.2400017	205
35.25	159
35.2599983	149
35.2700005	175
35.2799988	139
35.2900009	172
35.2999992	165
35.3100014	168
35.3199997	198
35.3300018	135
35.3400002	112
35.3499985	184
35.3600006	165
35.3699989	168
35.3800011	168
35.3899994	155
35.4000015	118
35.4099998	164
35.4199982	141
